DOY,CO2,RH,Ustar,U_top,Ta_top,PAR,Press,Time,Timestamp
70.0,395.3,69.707,1.0285,5.5776,0.14768,1317.8,98.3,1672.5,2011-03-11 11:30:00
70.0,395.34,67.155,0.8379,4.9346,0.77031,1332.4,98.3,1673.0,2011-03-11 12:00:00
70.0,395.32,65.857,0.99015,5.5844,1.0209,1213.9,98.3,1673.5,2011-03-11 12:30:00
70.0,395.18,64.896,0.72652,5.2343,1.3488,1365.9,98.3,1674.0,2011-03-11 13:00:00
70.0,395.12,63.254,0.80655,4.8621,1.8076,1481.8,98.3,1674.5,2011-03-11 13:30:00
70.0,395.08,63.434,0.86674,4.7115,1.9113,1210.0,98.203,1675.0,2011-03-11 14:00:00
70.0,395.03,63.034,0.54116,4.477,2.2397,1177.6,98.2,1675.5,2011-03-11 14:30:00
70.0,394.95,60.662,0.71267,3.8189,2.9629,1110.8,98.2,1676.0,2011-03-11 15:00:00
70.0,395.0,60.916,0.74989,4.5771,2.725,967.23,98.2,1676.5,2011-03-11 15:30:00
70.0,395.06,59.797,0.80933,4.3451,2.8614,834.65,98.2,1677.0,2011-03-11 16:00:00
70.0,395.06,60.181,0.89763,5.1097,2.6044,644.94,98.2,1677.5,2011-03-11 16:30:00
70.0,395.04,61.079,0.61632,4.8802,2.3677,443.7,98.2,1678.0,2011-03-11 17:00:00
70.0,395.01,62.67,0.75635,5.1399,1.9438,235.88,98.2,1678.5,2011-03-11 17:30:00
70.0,395.08,65.904,0.55371,4.3585,1.309,64.605,98.2,1679.0,2011-03-11 18:00:00
70.0,395.13,68.525,0.47287,3.5969,0.62005,6.4377,98.2,1679.5,2011-03-11 18:30:00
70.0,395.35,71.383,0.25524,3.2471,0.14133,6.4377,98.2,1680.0,2011-03-11 19:00:00
70.0,395.51,74.147,0.19919,2.8078,-0.3411,6.4377,98.2,1680.5,2011-03-11 19:30:00
70.0,395.62,74.69,0.087201,2.6357,-0.60805,6.4377,98.173,1681.0,2011-03-11 20:00:00
70.0,395.43,74.273,0.05933,2.1941,-0.44404,6.4377,98.1,1681.5,2011-03-11 20:30:00
70.0,395.47,76.787,0.14949,2.1845,-0.86122,6.4377,98.1,1682.0,2011-03-11 21:00:00
70.0,395.53,76.694,0.03968,1.7673,-0.84227,6.4377,98.1,1682.5,2011-03-11 21:30:00
70.0,395.68,78.262,0.057669,1.0772,-1.0923,6.4377,98.1,1683.0,2011-03-11 22:00:00
70.0,395.68,77.67,0.17931,0.56846,-0.99273,6.4377,98.033,1683.5,2011-03-11 22:30:00
70.0,395.66,77.963,0.1228,1.3031,-1.072,6.4377,98.05,1684.0,2011-03-11 23:00:00
70.0,396.8,78.365,0.17816,2.9422,-1.3138,6.4377,98.1,1684.5,2011-03-11 23:30:00
71.0,395.77,75.549,0.06967,1.7541,-0.83599,6.4377,98.1,1685.0,2011-03-12 00:00:00
71.0,395.64,73.465,0.11364,0.38985,-0.5394,6.4377,98.007,1685.5,2011-03-12 00:30:00
71.0,396.39,78.903,0.066954,1.4095,-1.6388,6.4377,97.94,1686.0,2011-03-12 01:00:00
71.0,397.28,82.045,0.094641,1.9551,-1.8812,6.4377,97.9,1686.5,2011-03-12 01:30:00
71.0,398.27,87.057,0.12445,2.4449,-2.3311,6.4377,97.9,1687.0,2011-03-12 02:00:00
71.0,399.43,90.913,0.13466,2.033,-3.1868,6.4377,97.843,1687.5,2011-03-12 02:30:00
71.0,399.17,90.69,0.11602,2.6853,-3.1445,6.4377,97.767,1688.0,2011-03-12 03:00:00
71.0,398.43,88.733,0.24458,2.881,-2.9906,0.095503,97.7,1688.5,2011-03-12 03:30:00
71.0,397.58,88.123,0.3423,3.0503,-2.8598,0.095503,97.653,1689.0,2011-03-12 04:00:00
71.0,397.59,87.272,0.25903,2.9645,-2.8088,0.095503,97.6,1689.5,2011-03-12 04:30:00
71.0,397.93,86.68,0.23318,2.5447,-2.7259,0.095503,97.587,1690.0,2011-03-12 05:00:00
71.0,397.61,84.927,0.58072,3.5874,-2.3807,0.095503,97.493,1690.5,2011-03-12 05:30:00
71.0,397.78,85.055,0.34438,2.3638,-2.5527,0.095503,97.53,1691.0,2011-03-12 06:00:00
71.0,398.32,86.72,0.1624,2.3188,-2.8413,0.49399,97.5,1691.5,2011-03-12 06:30:00
71.0,398.31,86.548,0.19335,2.5703,-2.6587,13.542,97.5,1692.0,2011-03-12 07:00:00
71.0,397.98,86.074,0.4709,3.5049,-2.5216,71.401,97.5,1692.5,2011-03-12 07:30:00
71.0,397.56,86.079,0.41975,3.3438,-2.312,157.71,97.5,1693.0,2011-03-12 08:00:00
71.0,397.34,84.961,0.44557,3.3471,-1.9476,301.88,97.5,1693.5,2011-03-12 08:30:00
71.0,397.19,82.461,0.39949,3.3299,-1.4466,451.78,97.413,1694.0,2011-03-12 09:00:00
71.0,396.97,77.567,0.39944,3.0836,-0.58696,735.21,97.4,1694.5,2011-03-12 09:30:00
71.0,396.87,74.712,0.50598,3.1501,0.21165,515.91,97.4,1695.0,2011-03-12 10:00:00
71.0,397.07,74.731,0.44636,3.3842,0.17677,399.98,97.4,1695.5,2011-03-12 10:30:00
71.0,397.32,72.791,0.41711,3.1359,0.79174,345.84,97.4,1696.0,2011-03-12 11:00:00
71.0,396.68,72.847,0.52913,3.615,1.2748,277.63,97.4,1696.5,2011-03-12 11:30:00
71.0,396.53,84.864,0.246,1.6886,0.61736,249.86,97.4,1697.0,2011-03-12 12:00:00
71.0,396.79,94.493,0.20839,1.5244,0.063992,360.79,97.4,1697.5,2011-03-12 12:30:00
71.0,396.04,94.427,0.41334,2.4109,0.32705,422.6,97.4,1698.0,2011-03-12 13:00:00
71.0,396.04,94.586,0.31986,1.4065,0.72509,248.47,97.4,1698.5,2011-03-12 13:30:00
71.0,397.39,95.475,0.32441,3.6075,-0.13734,156.02,97.45,1699.0,2011-03-12 14:00:00
71.0,397.53,95.535,0.42784,3.5856,-0.4382,181.76,97.5,1699.5,2011-03-12 14:30:00
71.0,397.79,95.135,0.42947,3.664,-0.53382,162.37,97.503,1700.0,2011-03-12 15:00:00
71.0,397.82,94.579,0.47962,4.1216,-1.0118,133.84,97.6,1700.5,2011-03-12 15:30:00
71.0,397.59,95.654,0.44921,3.2932,-1.1432,140.89,97.653,1701.0,2011-03-12 16:00:00
71.0,397.46,96.771,0.55361,4.2706,-0.93536,128.55,97.717,1701.5,2011-03-12 16:30:00
71.0,397.57,94.849,0.51666,3.9925,-1.3002,122.96,97.8,1702.0,2011-03-12 17:00:00
71.0,397.51,95.098,0.36972,3.4993,-1.1702,110.5,97.86,1702.5,2011-03-12 17:30:00
71.0,397.55,95.652,0.41821,3.4693,-1.2641,32.788,97.913,1703.0,2011-03-12 18:00:00
71.0,397.64,95.993,0.34702,2.6449,-1.3046,1.9555,98.0,1703.5,2011-03-12 18:30:00
71.0,397.71,96.881,0.22426,2.0835,-1.0795,1.9555,98.047,1704.0,2011-03-12 19:00:00
71.0,397.76,96.101,0.188,2.2285,-1.5582,1.9555,98.1,1704.5,2011-03-12 19:30:00
71.0,398.07,96.006,0.25321,2.3826,-1.4872,1.9555,98.163,1705.0,2011-03-12 20:00:00
71.0,398.66,95.668,0.27318,2.9731,-1.4734,1.9555,98.2,1705.5,2011-03-12 20:30:00
71.0,398.86,95.392,0.35574,2.884,-1.1855,1.9555,98.277,1706.0,2011-03-12 21:00:00
71.0,398.59,95.221,0.46559,3.3719,-0.96761,1.9555,98.3,1706.5,2011-03-12 21:30:00
71.0,398.22,94.741,0.40315,3.2878,-0.74221,1.9555,98.367,1707.0,2011-03-12 22:00:00
71.0,398.06,92.502,0.47281,3.5449,-0.56643,1.9555,98.4,1707.5,2011-03-12 22:30:00
71.0,398.16,91.06,0.25426,2.4186,-0.59363,1.9555,98.44,1708.0,2011-03-12 23:00:00
71.0,398.31,90.471,0.30805,2.2954,-0.60469,1.9555,98.5,1708.5,2011-03-12 23:30:00
72.0,398.44,89.739,0.22804,2.249,-0.57714,1.9555,98.5,1709.0,2011-03-13 00:00:00
72.0,398.43,88.395,0.27055,2.4798,-0.56234,1.9555,98.577,1709.5,2011-03-13 00:30:00
72.0,398.44,87.789,0.29631,2.7425,-0.55228,1.9555,98.6,1710.0,2011-03-13 01:00:00
72.0,398.49,88.226,0.22961,2.6008,-0.67465,1.9555,98.68,1710.5,2011-03-13 01:30:00
72.0,398.52,88.415,0.3265,2.7679,-0.7397,1.9555,98.7,1711.0,2011-03-13 02:00:00
72.0,398.4,86.366,0.33088,3.2078,-0.7053,1.9555,98.74,1711.5,2011-03-13 02:30:00
72.0,398.21,83.809,0.30408,3.1371,-0.78244,1.9555,98.8,1712.0,2011-03-13 03:00:00
72.0,398.1,85.084,0.42378,3.3475,-0.90652,1.9555,98.8,1712.5,2011-03-13 03:30:00
72.0,397.92,84.706,0.51511,3.5924,-1.0817,1.9555,98.883,1713.0,2011-03-13 04:00:00
72.0,397.76,84.077,0.32432,3.0854,-1.2569,1.9555,98.91,1713.5,2011-03-13 04:30:00
72.0,397.68,83.632,0.38253,2.8303,-1.4631,1.9555,99.0,1714.0,2011-03-13 05:00:00
72.0,397.57,81.409,0.3891,3.721,-1.4798,1.9555,99.013,1714.5,2011-03-13 05:30:00
72.0,397.45,79.57,0.51602,3.4399,-1.7596,1.9555,99.1,1715.0,2011-03-13 06:00:00
72.0,397.23,76.623,0.51807,3.7794,-1.9889,1.4926,99.1,1715.5,2011-03-13 06:30:00
72.0,396.95,74.921,0.43636,3.6355,-2.3663,24.998,99.17,1716.0,2011-03-13 07:00:00
72.0,396.64,73.803,0.48253,3.3525,-2.7084,130.53,99.223,1716.5,2011-03-13 07:30:00
72.0,396.5,73.186,0.53754,3.7882,-2.9365,190.15,99.3,1717.0,2011-03-13 08:00:00
72.0,396.55,72.953,0.51043,4.0795,-3.1655,284.74,99.333,1717.5,2011-03-13 08:30:00
72.0,396.8,72.357,0.63549,3.1703,-3.1644,575.27,99.4,1718.0,2011-03-13 09:00:00
72.0,397.43,69.066,0.61648,3.4072,-3.2199,781.65,99.43,1718.5,2011-03-13 09:30:00
72.0,397.13,67.138,0.54482,3.2233,-2.9572,1033.1,99.5,1719.0,2011-03-13 10:00:00
72.0,397.01,66.713,0.55678,2.2934,-2.7288,1222.4,99.5,1719.5,2011-03-13 10:30:00
72.0,396.94,65.41,0.31316,1.9801,-2.2923,1429.2,99.5,1720.0,2011-03-13 11:00:00
72.0,396.94,63.316,0.35613,2.9031,-1.6904,1598.0,99.54,1720.5,2011-03-13 11:30:00
72.0,397.14,62.877,0.61043,3.2435,-1.5229,1317.9,99.6,1721.0,2011-03-13 12:00:00
72.0,397.15,63.979,0.8172,2.8533,-1.5805,1108.4,99.6,1721.5,2011-03-13 12:30:00
72.0,397.11,64.565,0.5057,3.6248,-1.8687,926.73,99.66,1722.0,2011-03-13 13:00:00
72.0,397.41,64.285,0.61181,3.1049,-1.7313,965.87,99.7,1722.5,2011-03-13 13:30:00
72.0,397.43,64.008,0.39334,2.0601,-1.4811,914.91,99.7,1723.0,2011-03-13 14:00:00
72.0,397.33,63.198,0.663,2.4391,-1.1762,737.33,99.7,1723.5,2011-03-13 14:30:00
72.0,397.34,61.653,0.41217,2.7689,-0.96089,655.15,99.7,1724.0,2011-03-13 15:00:00
72.0,397.47,60.527,0.26656,2.08,-0.7337,623.59,99.757,1724.5,2011-03-13 15:30:00
72.0,397.23,57.662,0.55129,2.6007,-0.13306,614.59,99.8,1725.0,2011-03-13 16:00:00
72.0,397.46,57.294,0.45713,2.4452,-0.11946,311.02,99.8,1725.5,2011-03-13 16:30:00
72.0,397.1,57.108,0.44168,2.5211,-0.20481,247.29,99.86,1726.0,2011-03-13 17:00:00
72.0,396.68,59.25,0.30192,2.5089,-0.45448,134.02,99.9,1726.5,2011-03-13 17:30:00
72.0,396.6,62.502,0.25538,1.9982,-0.80156,57.93,99.9,1727.0,2011-03-13 18:00:00
72.0,396.57,66.654,0.16818,2.1824,-1.2035,8.7984,99.92,1727.5,2011-03-13 18:30:00
72.0,396.69,70.54,0.14016,2.1061,-1.5779,8.7984,100.0,1728.0,2011-03-13 19:00:00
72.0,396.73,72.66,0.19602,2.1311,-1.8866,8.7984,100.0,1728.5,2011-03-13 19:30:00
72.0,396.66,73.582,0.04354,2.3996,-2.1443,8.7984,100.0,1729.0,2011-03-13 20:00:00
72.0,396.82,71.168,0.24242,2.7551,-2.196,8.7984,100.0,1729.5,2011-03-13 20:30:00
72.0,397.27,62.829,0.18936,2.512,-2.4168,0.0057055,100.0,1730.0,2011-03-13 21:00:00
72.0,397.26,62.998,0.17261,2.8304,-2.7096,0.0057055,100.1,1730.5,2011-03-13 21:30:00
72.0,397.37,60.641,0.20934,2.7419,-2.9503,0.0057055,100.1,1731.0,2011-03-13 22:00:00
72.0,397.3,61.161,0.1589,2.8988,-3.13,0.0057055,100.1,1731.5,2011-03-13 22:30:00
72.0,397.38,62.96,0.1943,3.0571,-3.4657,0.0057055,100.1,1732.0,2011-03-13 23:00:00
72.0,397.45,65.683,0.11013,2.7571,-3.9078,0.0057055,100.1,1732.5,2011-03-13 23:30:00
73.0,397.54,63.329,0.05477,2.8398,-4.1451,0.0057055,100.1,1733.0,2011-03-14 00:00:00
73.0,397.52,64.476,0.11971,3.552,-4.3763,0.0057055,100.1,1733.5,2011-03-14 00:30:00
73.0,397.52,64.424,0.34403,4.1416,-4.3154,0.0057055,100.1,1734.0,2011-03-14 01:00:00
73.0,397.58,63.573,0.26507,3.4153,-4.5325,0.0057055,100.12,1734.5,2011-03-14 01:30:00
73.0,397.66,63.203,0.050863,2.5579,-4.7399,0.0057055,100.2,1735.0,2011-03-14 02:00:00
73.0,397.98,65.686,0.147,1.9433,-5.1267,0.0057055,100.2,1735.5,2011-03-14 02:30:00
73.0,397.79,66.41,0.1355,2.0381,-5.1938,0.0057055,100.2,1736.0,2011-03-14 03:00:00
73.0,397.76,66.67,0.073433,1.5416,-5.3979,0.0057055,100.2,1736.5,2011-03-14 03:30:00
73.0,397.73,67.879,0.13062,1.5693,-5.5447,0.0057055,100.2,1737.0,2011-03-14 04:00:00
73.0,397.2,67.675,0.093501,2.1085,-5.4282,0.0057055,100.2,1737.5,2011-03-14 04:30:00
73.0,397.41,70.452,0.055017,1.779,-5.7242,0.0057055,100.27,1738.0,2011-03-14 05:00:00
73.0,397.46,71.885,0.041231,2.481,-5.4566,0.0057055,100.3,1738.5,2011-03-14 05:30:00
73.0,397.58,72.743,0.078814,2.8068,-5.7362,0.0057055,100.27,1739.0,2011-03-14 06:00:00
73.0,397.81,76.892,0.024737,3.4037,-6.1281,5.9688,100.2,1739.5,2011-03-14 06:30:00
73.0,397.71,76.701,0.017597,2.9519,-6.0138,63.028,100.2,1740.0,2011-03-14 07:00:00
73.0,398.15,80.514,0.11308,1.9338,-6.6142,149.97,100.2,1740.5,2011-03-14 07:30:00
73.0,398.4,78.785,0.046507,1.7207,-6.5103,404.14,100.2,1741.0,2011-03-14 08:00:00
73.0,398.7,72.518,0.27441,1.6981,-5.2713,607.44,100.2,1741.5,2011-03-14 08:30:00
73.0,398.31,68.582,0.53547,2.7834,-4.769,804.82,100.2,1742.0,2011-03-14 09:00:00
73.0,397.85,65.592,0.43822,2.6224,-4.1311,982.84,100.2,1742.5,2011-03-14 09:30:00
73.0,398.53,64.456,0.36782,2.3375,-3.3712,1140.4,100.2,1743.0,2011-03-14 10:00:00
73.0,399.27,61.803,0.30347,2.1573,-2.4285,1276.7,100.2,1743.5,2011-03-14 10:30:00
73.0,399.49,56.995,0.21791,1.3741,-1.207,1383.9,100.1,1744.0,2011-03-14 11:00:00
73.0,399.37,52.378,0.3805,1.3266,0.1903,1470.0,100.1,1744.5,2011-03-14 11:30:00
73.0,398.68,47.806,0.36048,1.6736,1.1638,1532.6,100.08,1745.0,2011-03-14 12:00:00
73.0,398.04,44.415,0.58165,1.5703,1.8773,1477.2,100.0,1745.5,2011-03-14 12:30:00
73.0,396.77,37.803,0.36422,2.6118,2.319,1553.6,100.0,1746.0,2011-03-14 13:00:00
73.0,396.53,37.354,0.34908,3.2238,2.3873,1497.2,99.927,1746.5,2011-03-14 13:30:00
73.0,396.7,37.693,0.62871,2.9219,2.4818,1421.7,99.9,1747.0,2011-03-14 14:00:00
73.0,396.99,39.681,0.4754,2.8485,2.7116,1319.4,99.833,1747.5,2011-03-14 14:30:00
73.0,396.54,39.6,0.7779,3.9934,3.0283,1193.2,99.8,1748.0,2011-03-14 15:00:00
73.0,396.38,40.684,0.60149,3.4276,2.938,1037.2,99.8,1748.5,2011-03-14 15:30:00
73.0,396.27,41.156,0.64794,3.2653,3.0986,857.55,99.8,1749.0,2011-03-14 16:00:00
73.0,396.06,40.711,0.42009,3.1007,3.1487,667.15,99.8,1749.5,2011-03-14 16:30:00
73.0,395.92,40.639,0.48281,2.5069,3.1584,468.53,99.8,1750.0,2011-03-14 17:00:00
73.0,396.11,41.716,0.4347,2.0715,3.1038,275.47,99.8,1750.5,2011-03-14 17:30:00
73.0,396.46,44.297,0.42037,2.4406,2.6928,100.4,99.8,1751.0,2011-03-14 18:00:00
73.0,396.66,46.938,0.10961,1.3799,2.1806,13.569,99.8,1751.5,2011-03-14 18:30:00
73.0,397.04,60.44,0.23631,0.93239,-0.032371,13.569,99.8,1752.0,2011-03-14 19:00:00
73.0,396.92,67.117,0.16767,1.2148,-0.87464,13.569,99.8,1752.5,2011-03-14 19:30:00
73.0,396.89,70.66,0.090846,1.2979,-1.3093,13.569,99.8,1753.0,2011-03-14 20:00:00
73.0,397.04,69.29,0.049983,1.3494,-1.3103,13.569,99.8,1753.5,2011-03-14 20:30:00
73.0,397.03,63.831,0.037129,1.6181,-0.7019,13.569,99.8,1754.0,2011-03-14 21:00:00
73.0,396.86,60.755,0.065182,2.4542,-0.18175,13.569,99.8,1754.5,2011-03-14 21:30:00
73.0,396.69,60.324,0.10881,2.5485,-0.42155,13.569,99.8,1755.0,2011-03-14 22:00:00
73.0,396.77,66.165,0.12802,3.0346,-1.1608,13.569,99.8,1755.5,2011-03-14 22:30:00
73.0,397.18,73.43,0.083537,3.5826,-2.1228,13.569,99.8,1756.0,2011-03-14 23:00:00
73.0,397.52,73.025,0.21444,4.2898,-2.7034,13.569,99.8,1756.5,2011-03-14 23:30:00
74.0,397.77,70.788,0.185,4.6472,-1.9496,13.569,99.8,1757.0,2011-03-15 00:00:00
74.0,397.7,65.583,0.17769,4.5036,-1.2043,13.569,99.773,1757.5,2011-03-15 00:30:00
74.0,397.74,66.231,0.18872,4.7466,-1.5531,13.569,99.7,1758.0,2011-03-15 01:00:00
74.0,397.96,67.759,0.15025,4.4012,-1.8407,13.569,99.7,1758.5,2011-03-15 01:30:00
74.0,398.23,68.141,0.12881,3.627,-1.9111,13.569,99.7,1759.0,2011-03-15 02:00:00
74.0,399.39,70.313,0.083078,3.8203,-2.4973,13.569,99.7,1759.5,2011-03-15 02:30:00
74.0,399.72,71.272,0.092829,3.2856,-2.6176,13.569,99.617,1760.0,2011-03-15 03:00:00
74.0,398.74,64.279,0.10321,3.273,-0.96618,13.569,99.6,1760.5,2011-03-15 03:30:00
74.0,398.89,64.27,0.12249,3.8324,-1.0629,13.569,99.6,1761.0,2011-03-15 04:00:00
74.0,399.3,67.381,0.058952,3.7478,-1.7912,13.569,99.6,1761.5,2011-03-15 04:30:00
74.0,399.55,64.702,0.14958,4.6267,-1.6276,13.569,99.6,1762.0,2011-03-15 05:00:00
74.0,399.66,63.451,0.21736,4.5884,-1.7018,13.569,99.573,1762.5,2011-03-15 05:30:00
74.0,399.67,64.671,0.16749,4.0798,-2.0327,13.569,99.5,1763.0,2011-03-15 06:00:00
74.0,399.45,64.476,0.09028,3.8529,-1.8852,5.1931,99.5,1763.5,2011-03-15 06:30:00
74.0,401.4,70.68,0.16999,4.3071,-3.5812,65.666,99.5,1764.0,2011-03-15 07:00:00
74.0,402.04,71.179,0.13189,4.1032,-3.5481,181.76,99.5,1764.5,2011-03-15 07:30:00
74.0,402.17,69.784,0.27546,2.1803,-2.9663,441.42,99.5,1765.0,2011-03-15 08:00:00
74.0,402.16,65.208,0.27012,2.3797,-1.7692,629.29,99.5,1765.5,2011-03-15 08:30:00
74.0,401.51,58.223,0.2718,2.3104,-0.048248,818.25,99.5,1766.0,2011-03-15 09:00:00
74.0,399.64,50.408,0.24187,1.773,2.1854,1017.4,99.5,1766.5,2011-03-15 09:30:00
74.0,398.65,45.697,0.53764,2.0699,3.5225,1189.5,99.487,1767.0,2011-03-15 10:00:00
74.0,400.16,45.279,0.27099,2.0702,3.9855,1312.2,99.4,1767.5,2011-03-15 10:30:00
74.0,399.98,44.139,0.26879,2.548,4.2451,1053.9,99.4,1768.0,2011-03-15 11:00:00
74.0,399.77,44.752,0.27948,2.3461,4.0302,1055.4,99.4,1768.5,2011-03-15 11:30:00
74.0,399.28,39.448,0.26948,2.0352,5.4829,1569.2,99.35,1769.0,2011-03-15 12:00:00
74.0,399.25,37.286,0.43162,1.7301,6.3726,1577.3,99.3,1769.5,2011-03-15 12:30:00
74.0,398.33,32.183,0.46127,2.8693,6.9014,1542.3,99.227,1770.0,2011-03-15 13:00:00
74.0,397.96,28.436,0.66733,2.8271,7.4812,1543.9,99.163,1770.5,2011-03-15 13:30:00
74.0,397.55,26.365,0.4843,2.5589,7.9334,1231.1,99.1,1771.0,2011-03-15 14:00:00
74.0,397.52,25.554,0.50081,2.8103,8.6296,1233.8,99.003,1771.5,2011-03-15 14:30:00
74.0,398.52,26.738,0.4127,2.558,8.3342,1101.4,99.0,1772.0,2011-03-15 15:00:00
74.0,398.98,27.275,0.37149,2.328,8.8333,923.17,98.923,1772.5,2011-03-15 15:30:00
74.0,398.22,26.877,0.32357,2.903,8.8445,861.35,98.9,1773.0,2011-03-15 16:00:00
74.0,396.56,23.863,0.44706,3.0843,8.4512,685.78,98.893,1773.5,2011-03-15 16:30:00
74.0,397.97,34.737,0.80596,1.146,7.6379,377.04,98.877,1774.0,2011-03-15 17:00:00
74.0,399.1,45.676,0.38118,3.2477,5.8098,204.24,98.9,1774.5,2011-03-15 17:30:00
74.0,399.16,47.932,0.28599,3.2233,4.3313,97.655,98.89,1775.0,2011-03-15 18:00:00
74.0,399.19,49.058,0.23235,3.1889,3.8529,12.728,98.807,1775.5,2011-03-15 18:30:00
74.0,400.16,52.95,0.13878,2.2638,3.7216,12.728,98.8,1776.0,2011-03-15 19:00:00
74.0,400.19,53.725,0.07522,1.6402,3.7501,12.728,98.8,1776.5,2011-03-15 19:30:00
74.0,399.97,53.178,0.16027,2.0515,3.6232,12.728,98.8,1777.0,2011-03-15 20:00:00
74.0,400.19,54.661,0.072562,1.4497,3.4139,12.728,98.8,1777.5,2011-03-15 20:30:00
74.0,399.92,54.522,0.040241,0.71733,3.2511,12.728,98.8,1778.0,2011-03-15 21:00:00
74.0,399.81,54.566,0.059361,0.52562,2.9702,12.728,98.8,1778.5,2011-03-15 21:30:00
74.0,399.79,55.249,0.089106,1.8074,2.9883,12.728,98.8,1779.0,2011-03-15 22:00:00
74.0,399.73,54.46,0.094176,3.3808,2.9932,12.728,98.727,1779.5,2011-03-15 22:30:00
74.0,399.38,49.409,0.14332,4.3362,3.4697,12.728,98.7,1780.0,2011-03-15 23:00:00
74.0,400.4,57.636,0.19197,4.1597,2.0256,12.728,98.67,1780.5,2011-03-15 23:30:00
75.0,401.41,51.604,0.096614,3.4509,2.4272,12.728,98.6,1781.0,2011-03-16 00:00:00
75.0,400.21,44.784,0.1586,3.6962,2.9876,12.728,98.6,1781.5,2011-03-16 00:30:00
75.0,399.95,44.709,0.15269,3.4349,2.9564,12.728,98.6,1782.0,2011-03-16 01:00:00
75.0,399.29,42.943,0.28982,4.1247,2.9746,12.728,98.593,1782.5,2011-03-16 01:30:00
75.0,400.27,46.906,0.16996,3.874,2.1741,12.728,98.503,1783.0,2011-03-16 02:00:00
75.0,401.42,51.445,0.16111,4.0738,1.5752,12.728,98.5,1783.5,2011-03-16 02:30:00
75.0,401.35,50.61,0.32429,4.2565,1.7009,12.728,98.5,1784.0,2011-03-16 03:00:00
75.0,401.54,51.345,0.44686,4.3226,1.5837,12.728,98.5,1784.5,2011-03-16 03:30:00
75.0,400.8,50.178,0.3967,3.9596,1.9701,0.043798,98.5,1785.0,2011-03-16 04:00:00
75.0,400.81,52.3,0.41995,4.1218,1.9419,0.043798,98.5,1785.5,2011-03-16 04:30:00
75.0,401.45,56.681,0.44872,4.2827,1.6206,0.043798,98.5,1786.0,2011-03-16 05:00:00
75.0,402.16,62.203,0.49936,4.1146,1.4699,0.043798,98.5,1786.5,2011-03-16 05:30:00
75.0,402.49,67.054,0.37302,3.6178,1.3505,0.043798,98.5,1787.0,2011-03-16 06:00:00
75.0,402.53,69.45,0.31756,3.3807,1.5018,6.7774,98.5,1787.5,2011-03-16 06:30:00
75.0,402.58,69.668,0.32014,3.6503,1.7615,72.546,98.5,1788.0,2011-03-16 07:00:00
75.0,402.81,68.929,0.36963,3.3688,2.0315,174.71,98.5,1788.5,2011-03-16 07:30:00
75.0,402.85,66.686,0.48151,3.1944,2.6173,426.44,98.547,1789.0,2011-03-16 08:00:00
75.0,402.34,63.684,0.4678,2.9582,3.619,634.96,98.59,1789.5,2011-03-16 08:30:00
75.0,401.18,62.1,0.67655,3.8345,4.7946,831.64,98.6,1790.0,2011-03-16 09:00:00
75.0,401.06,61.782,0.84857,4.2312,5.3707,1007.4,98.6,1790.5,2011-03-16 09:30:00
75.0,401.4,60.085,0.84198,3.4815,5.8995,1175.4,98.6,1791.0,2011-03-16 10:00:00
75.0,401.52,58.799,0.75025,4.358,6.0934,1315.6,98.6,1791.5,2011-03-16 10:30:00
75.0,402.0,55.999,0.77509,3.5652,6.8302,1428.9,98.6,1792.0,2011-03-16 11:00:00
75.0,401.91,55.909,0.6233,4.5782,6.9223,1510.7,98.6,1792.5,2011-03-16 11:30:00
75.0,401.35,53.984,0.80569,3.8039,7.5028,1568.9,98.6,1793.0,2011-03-16 12:00:00
75.0,400.41,52.165,0.69901,4.3008,7.8707,1553.7,98.6,1793.5,2011-03-16 12:30:00
75.0,400.11,48.999,0.76738,3.1952,9.1951,1543.4,98.6,1794.0,2011-03-16 13:00:00
75.0,399.82,46.505,0.78987,4.5165,9.3285,1550.8,98.55,1794.5,2011-03-16 13:30:00
75.0,399.83,44.968,0.72369,3.2966,9.9961,1346.9,98.51,1795.0,2011-03-16 14:00:00
75.0,400.52,45.775,0.85717,3.4866,9.5926,1306.6,98.6,1795.5,2011-03-16 14:30:00
75.0,399.87,45.475,0.69226,4.4962,9.6641,1067.0,98.6,1796.0,2011-03-16 15:00:00
75.0,399.5,46.362,0.78217,4.6651,9.2536,776.33,98.6,1796.5,2011-03-16 15:30:00
75.0,400.27,50.355,0.69403,2.9101,8.6752,479.2,98.6,1797.0,2011-03-16 16:00:00
75.0,401.56,55.811,0.35323,2.8189,8.0809,653.38,98.6,1797.5,2011-03-16 16:30:00
75.0,402.23,57.307,0.32653,1.7802,8.2867,418.19,98.6,1798.0,2011-03-16 17:00:00
75.0,402.26,58.177,0.2678,2.2654,7.5632,270.1,98.6,1798.5,2011-03-16 17:30:00
75.0,402.2,60.617,0.26171,2.0489,6.9059,87.808,98.66,1799.0,2011-03-16 18:00:00
75.0,402.01,60.897,0.18641,2.2489,6.003,10.834,98.657,1799.5,2011-03-16 18:30:00
75.0,401.94,61.34,0.089803,2.2726,5.7015,10.834,98.6,1800.0,2011-03-16 19:00:00
75.0,402.03,63.227,0.10796,2.171,5.3548,10.834,98.6,1800.5,2011-03-16 19:30:00
75.0,402.09,64.266,0.15341,1.9114,5.222,10.834,98.6,1801.0,2011-03-16 20:00:00
